x_east,y_north
1.180886115874810116e+02,1.481413636355637031e+01
1.184530884967126099e+02,1.515245638692544006e+01
1.188175654059442081e+02,1.549077641029451513e+01
1.191820423151758064e+02,1.582909643366359020e+01
1.195465192244074046e+02,1.616741645703266173e+01
1.199109961336390029e+02,1.650573648040173325e+01
1.202754730428706011e+02,1.684405650377080477e+01
1.206399499521021994e+02,1.718237652713987984e+01
1.210044268613337977e+02,1.752069655050895491e+01
1.213689037705653959e+02,1.785901657387802643e+01
1.217333806797969942e+02,1.819733659724710151e+01
1.220978575890285924e+02,1.853565662061617303e+01
1.224623344982601907e+02,1.887397664398524455e+01
1.228268114074917889e+02,1.921229666735431962e+01
1.231912883167233872e+02,1.955061669072339114e+01
1.235557652259549855e+02,1.988893671409246622e+01
1.239202421351865837e+02,2.022725673746153774e+01
1.242847190444181820e+02,2.056557676083060926e+01
1.246491959536497802e+02,2.090389678419968078e+01
1.250136728628813785e+02,2.124221680756875941e+01
1.253781497721129767e+02,2.158053683093783093e+01
1.257426266813445750e+02,2.191885685430690600e+01
